#DataThief C:\Users\Keisuke\Google Drive\0 Paper\59 T-V (Temperature and cell size)\Data\Weisse1998\D\V.PNG Wednesday 23-Jan-2019 2:22:54 PM
4.9508, 2422.7014
4.9637, 2112.8629
9.9646, 2225.5171
9.9642, 2212.9845
9.98, 2018.0276
15.0131, 2166.1811
15.0028, 1773.4949
15.0007, 1692.7297
24.9304, 1155.6581
24.9271, 1028.9402
