0,357.68
1,348.57
2,339.85
3,331.51
4,323.52
5,315.86
6,308.53
7,301.49
8,294.73
9,288.24
10,282.01
11,276.02
12,270.26
13,264.71
14,259.37
15,254.23
16,249.27
17,244.49
18,239.88
19,235.42
20,231.12
21,226.96
22,222.94
23,219.04
24,215.27
25,211.61
26,208.07
27,204.63
28,201.29
29,198.04
30,194.89
31,191.81
32,188.82
33,185.9
34,183.06
35,180.28
36,177.56
37,174.91
38,172.31
39,169.76
40,167.26
c1,c2
O2Saturation from Benson 1984,
T,O2 (mM)
