#DataThief C:\Users\Keisuke\Google Drive\0 Paper\59 T-V (Temperature and cell size)\Data\Weisse1998\E\Mu.PNG Wednesday 23-Jan-2019 3:22:54 PM
4.9379, 0.1207
4.9538, -0.1538
4.9553, -0.2258
9.9277, 0.5148
9.9192, 0.4287
9.9231, 0.2384
14.9311, 0.7509
14.9435, 0.6458
19.9226, 1.0551
19.9243, 0.9765
19.9684, 0.8345
24.8858, 1.2533
24.8873, 1.1804
24.9083, 1.152
