#DataThief C:\Users\Keisuke\Google Drive\0 Paper\59 T-V (Temperature and cell size)\Data\Weisse1998\C\V.PNG Wednesday 23-Jan-2019 1:55:46 PM
5.0586, 3538.2388
5.0073, 3177.8515
4.983, 3051.5351
9.9849, 2646.3315
9.963, 2603.6176
9.967, 2356.5175
15.0059, 2565.312
15.0231, 2424.1002
14.9982, 2271.7741
19.9536, 1686.3932
19.984, 1646.4252
19.9599, 1526.6112
24.9385, 1827.4175
24.946, 1715.9393
29.9639, 1919.1766
29.9508, 1823.5063
